x,y
8.925589984899778,41.12211152528145
5.393422419156507,23.005254164688896
8.074401551640625,37.5867329350521
8.960912999234932,38.38366161936143
3.1800347497186388,16.167104321919332
1.1005192452767676,11.776024306995227
2.279351625419417,15.3758500801149
4.271077886262563,20.748338847601378
8.18014765922493,35.7701209772673
8.607305832563434,36.354943220248494
0.06952130531190703,7.47035925909417
5.107473025775658,26.200416939256893
4.17411003148779,24.78141874249797
2.2210781047073027,12.29814236882186
1.198653673336828,15.461354605991431
3.3761517140362796,14.912355400081974
9.429097039125192,39.698269446867
3.2320293202075523,19.48873703369559
5.187906217433661,25.719655496487878
7.030189588951778,30.360264521690034
3.63629602379294,19.310791582560736
9.717820827209607,40.02637102591596
9.624472949421111,39.506925809085466
2.5178229582536416,17.511584547929793
4.972485058923855,25.117728678163587
3.0087830981676964,16.14492165306563
2.848404943774676,18.76861705407787
0.36886947354532795,8.905642199161866
6.095643339798968,29.96047592697431
5.026790232288615,25.853023496857375
0.5147875124998935,7.1437662719054815
2.7864646423661146,15.632264167887463
9.082658859666537,40.2838932190794
2.395618906669724,16.605406704210964
1.448948720912231,12.029517335264512
4.89452760277563,24.36550137633227
9.856504541106007,44.05309568544788
2.4205527151150044,14.288791725230855
6.721355474058786,31.618938921545826
7.616196153287175,33.252301231637325
2.3763754399239967,14.881951633279547
7.282163486118596,34.68512590538946
3.677831327192532,21.52324234314992
6.3230583059357945,30.757723342776558
6.335297107608947,31.784497490939977
5.357746840747585,25.794121625882063
0.902897700544083,11.524047894494217
8.35302495589238,35.615053832436416
3.2078006497173583,18.875634978987637
1.8651851039985423,13.26786175525953
0.40775141554763916,8.621121884402173
5.908929431882418,28.87156706246229
6.775643618422825,29.07831129801294
0.16587828927856152,11.765348563845887
5.12093058299281,22.91122227747543
2.2649577519793795,12.498974906352366
6.451727904094499,31.897269411330882
1.7436642900499144,14.686150403100573
6.90937738102466,32.43106046769062
3.867353463005374,21.79242813904737
9.367299887367345,39.761056060091875
1.3752094414599325,10.0187243021381
3.410663510502585,19.0889314031465
1.1347352124058907,9.617249820396395
9.246936182785628,41.3145161065852
8.77339353380981,37.41276260533005
2.579416277151556,14.376962576445422
6.59984046034179,29.456669927890278
8.172222002012159,36.428639915593806
5.5520081159946235,25.30457930037323
5.296505783560065,23.893329451327364
2.418522909004517,15.952204604499634
0.9310276780589921,10.748530015423917
8.972157579533267,37.38866517762417
9.004180571633304,37.572555389479916
6.33101457273268,29.622650879279654
3.390297910487007,15.969874003709876
3.492095746126609,16.407407562690018
7.259556788702394,30.971560317953504
8.971102599525771,37.9719647949165
8.870864242651173,38.66983998047511
7.798755458576238,37.24635653891594
